HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,query,query_id,description,narrative,document_url,document_id,gold_standard,user_feedback,user_rationale,user_relevance,Approve,Reject
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3M68NM076IFKM9QI4I55U64SJJ56RS,ASY5AZCZEM04L,Approved,Thu Feb 04 19:01:41 PST 2016,Thu Feb 04 19:04:50 PST 2016,Fri Feb 05 01:04:50 PST 2016,2016-02-05 09:07:37 UTC,,,189,100% (5/5),100% (5/5),100% (5/5),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,YES,"In This Is the Army, Berlin recreated the role he had played in his World War I hit Yip! Yip! Yaphank.",0,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3URFVVM166QEQB2AAHXLWFK7VL5ZUD,A1HV2V9M87ZTM9,Approved,Thu Feb 04 11:21:20 PST 2016,Thu Feb 04 11:25:30 PST 2016,Thu Feb 04 17:25:30 PST 2016,2016-02-05 01:27:44 UTC,,,250,100% (26/26),100% (26/26),100% (26/26),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"The next person to feel the force of Berlin's personality was Ezra Stone, whom the songwriter chose for the pivotal job of stage director. The twenty-four-year-old Stone was nationally known as the star of the radio program ""The Aldrich Family,"" which had begun as a Broadway hit in 1938. When he met Berlin, Stone--a serious, heavyset man--was already in the army, engaged in morale work. Sensing leadership potential in Stone, the songwriter did his best to inspire him with a sense of mission.",1,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3WLEIWSYHPPJFETELBH8QPLAG4B2HE,A34RRC4E4QMFI2,Approved,Thu Feb 04 12:27:18 PST 2016,Thu Feb 04 12:28:31 PST 2016,Thu Feb 04 18:28:31 PST 2016,2016-02-05 02:32:42 UTC,,,73,100% (9/9),100% (9/9),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,Yes!,"Irving Berlin was fifty-three when President Roosevelt declared war on Japan. By Tin Pan Alley standards, the songwriter hovered on the verge of extreme old age. Had he never written another film score, another Broadway show, another lyric, another note, his reputation as the leading popular American songwriter was secure. The list of his enduring creations included ""Alexander's Ragtime Band,"" ""God Bless America,"" ""Puttin' on the Ritz,"" ""All Alone,"" ""Remember,"" ""Cheek to Cheek,"" and ""Let's Face the Music and Dance."" They defined the nation's musical language. Holiday Inn, the movie containing ""White Christmas,"" would be released the following summer, and Berlin would be able to sit back and watch the money roll in.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,31LM9EDVOM0BV6DXVUIDUQ4N4RANJZ,A2RPII0OB1PREU,Approved,Thu Feb 04 13:21:14 PST 2016,Thu Feb 04 13:23:31 PST 2016,Thu Feb 04 19:23:31 PST 2016,2016-02-05 03:27:50 UTC,,,137,100% (27/27),100% (27/27),100% (27/27),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,{},"Irving Berlin (born Israel Isidore Baline, May 11, 1888 – September 22, 1989) was an American composer and lyricist, widely considered one of the greatest songwriters in American history. His music forms a great part of the Great American Songbook.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3BEFOD78W71FA69CGMG9B9Q4H50M4Z,A1A9GCQVBEMT58,Approved,Thu Feb 04 19:04:41 PST 2016,Thu Feb 04 19:07:35 PST 2016,Fri Feb 05 01:07:35 PST 2016,2016-02-05 09:07:37 UTC,,,174,100% (8/8),100% (8/8),100% (8/8),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,Yes,"1.Received the Army's Medal of Merit on October 2, 1945 from General George C. Marshall, at the direction of President Harry S. Truman, in appreciation for writing the music and lyrics to ""This Is the Army.""
Won a Tony Award in 1951 for Best Score for the musical, Call Me Madam.
2.With few survival skills and little education, he realized that formal employment was out of the question.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3IXEICO793RX2O3A87A0UL5A734T6S,AU48KLNN53BFS,Approved,Thu Feb 04 11:46:34 PST 2016,Thu Feb 04 11:47:29 PST 2016,Thu Feb 04 17:47:29 PST 2016,2016-02-05 01:47:51 UTC,,,55,96% (26/27),100% (23/23),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,yes enjoy doing this task,"Irving Berlin (born Israel Isidore Baline, May 11, 1888 – September 22, 1989) was an American composer and lyricist, widely considered one of the greatest songwriters in American history.",0,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3L4D84MIL00JLARMSWN0P67RIFSJHD,A1HV2V9M87ZTM9,Approved,Thu Feb 04 11:38:17 PST 2016,Thu Feb 04 11:39:30 PST 2016,Thu Feb 04 17:39:30 PST 2016,2016-02-05 01:42:48 UTC,,,73,100% (26/26),100% (26/26),100% (26/26),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,{},"Irving Berlin (born Israel Isidore Baline, May 11, 1888 – September 22, 1989) was an American composer and lyricist, widely considered one of the greatest songwriters in American history. His music forms a great part of the Great American Songbook. Born in Imperial Russia, Berlin arrived in the United States at the age of five. He published his first song, ""Marie from Sunny Italy"", in 1907, receiving 33 cents for the publishing rights,[1] and had his first major international hit, ""Alexander's Ragtime Band"" in 1911. He also was an owner of the Music Box Theatre on Broadway.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3N4BPTXIO90J1G3OAGUB90WURDIKU4,A1OJ87DGXXRW7N,Approved,Thu Feb 04 15:48:18 PST 2016,Thu Feb 04 15:49:16 PST 2016,Thu Feb 04 21:49:16 PST 2016,2016-02-05 05:52:42 UTC,,,58,100% (17/17),100% (17/17),100% (17/17),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,give more job,"Irving Berlin (born Israel Isidore Baline, May 11, 1888 – September 22, 1989) was an American composer and lyricist, widely considered one of the greatest songwriters in American history. His music forms a great part of the Great American Songbook. Born in Imperial Russia, Berlin arrived in the United States at the age of five. He published his first song, ""Marie from Sunny Italy"", in 1907, receiving 33 cents for the publishing rights,[1] and had his first major international hit, ""Alexander's Ragtime Band"" in 1911. He also was an owner of the Music Box Theatre on Broadway.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3QHK8ZVMINQFPNC0VPPHJAHLRRXBLW,A1GUUOCIDL11VX,Approved,Thu Feb 04 12:38:30 PST 2016,Thu Feb 04 12:41:41 PST 2016,Thu Feb 04 18:41:41 PST 2016,2016-02-05 02:42:40 UTC,,,191,100% (1/1),100% (1/1),100% (1/1),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,it was ok,"From this early position, Hamm writes, his ""meteoric rise as a songwriter"" in Tin Pan Alley and then on Broadway, began with his first world-famous hit song, ""Alexander's Ragtime Band,"" in 1911 at the Friars' Frolic of 1911. As a result of his instant celebrity, he was the featured performer later that year at Oscar Hammerstein's vaudeville house, where he introduced dozens of other songs to the audience.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3RYC5T2D741SWF8NJE4E06V9ENSRPE,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 10:55:50 PST 2016,Thu Feb 04 10:59:01 PST 2016,Thu Feb 04 16:59:01 PST 2016,Thu Feb 04 11:01:58 PST 2016,,,191,100% (36/36),100% (36/36),100% (36/36),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,{},"He wrote hundreds of songs, many becoming major hits, which made him ""a legend"" before he turned thirty. During his 60-year career he wrote an estimated 1,500 songs, including the scores for 19 Broadway shows and 18 Hollywood films, with his songs nominated eight times for Academy Awards.",3,,
3X2LT8FDHWQ9BZSY6P77DZDGH448WO,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3ZOTGHDK5JJMCUWZJ3R41GVFQKNSOU,A34RRC4E4QMFI2,Approved,Thu Feb 04 12:31:12 PST 2016,Thu Feb 04 12:32:11 PST 2016,Thu Feb 04 18:32:11 PST 2016,2016-02-05 02:32:42 UTC,,,59,100% (9/9),100% (9/9),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/Irving_Berlin,clueweb09-enwp01-21-00543,2,I'm lovin' doing these HITS!,"His music forms a great part of the Great American Songbook. Born in Imperial Russia, Berlin arrived in the United States at the age of five. He published his first song, ""Marie from Sunny Italy"", in 1907, receiving 33 cents for the publishing rights,[1] and had his first major international hit, ""Alexander's Ragtime Band"" in 1911. He also was an owner of the Music Box Theatre on Broadway.",3,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,30IQTZXKALE95UQFBSVGANGP7WKX0S,A1OJ87DGXXRW7N,Approved,Thu Feb 04 14:22:02 PST 2016,Thu Feb 04 14:25:30 PST 2016,Thu Feb 04 20:25:30 PST 2016,2016-02-05 04:27:39 UTC,,,208,100% (17/17),100% (17/17),100% (17/17),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,NICE JOB,"Mt Berlin had always been a quiet kid and very happy, he was asked to write several time a Ballad, but refused he married Dorothy Geotz in 1912 and when on their honeymoon",2,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,32N49TQG3HQD2IJ23FRRB8VH079VAZ,A1HV2V9M87ZTM9,Approved,Thu Feb 04 11:33:14 PST 2016,Thu Feb 04 11:36:34 PST 2016,Thu Feb 04 17:36:34 PST 2016,2016-02-05 01:37:44 UTC,,,200,100% (26/26),100% (26/26),100% (26/26),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,{},"Irving Berlin played the piano, but only in F# (by ear, he didn't read music), so he had a special piano that shifted the keys to play different pitches.",1,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,33F859I567LD3RTA44AJRIOEAAEBHF,A1YD6IATEIIG4X,Approved,Thu Feb 04 10:42:59 PST 2016,Thu Feb 04 10:44:09 PST 2016,Thu Feb 04 16:44:09 PST 2016,Thu Feb 04 11:01:57 PST 2016,,,70,100% (3/3),100% (3/3),100% (3/3),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,{},What song did irving Berlin write after his first wife died? What instrument did Irving Berlin play?,2,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,39O5D9O87U0HJOEH3JHCY8TM9Q23CD,AU48KLNN53BFS,Approved,Thu Feb 04 11:44:59 PST 2016,Thu Feb 04 11:46:33 PST 2016,Thu Feb 04 17:46:33 PST 2016,2016-02-05 01:47:51 UTC,,,94,96% (26/27),100% (23/23),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,yes enjoy doing this task,"Mt Berlin had always been a quiet kid and very happy, he was asked to write several time a Ballad,",2,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3IO1LGZLKA5E44BM59Z53P9NTQK86J,A3P4A6OO32VRNQ,Approved,Thu Feb 04 11:55:11 PST 2016,Thu Feb 04 11:59:48 PST 2016,Thu Feb 04 17:59:48 PST 2016,2016-02-05 02:02:44 UTC,,,277,100% (1/1),100% (1/1),100% (1/1),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,It was all right. I'm wary about clicking on some of the links in the query results.,"Irving Berlin played the piano, but only in F# (by ear, he didn't read music), so he had a special piano that shifted the keys to play different pitches.
Mt Berlin had always been a quiet kid and very happy, he was asked to write several time a Ballad, but refused he married Dorothy Geotz in 1912 and when on their honeymoon she…

There are a few random factoids about Mr. Berlin, but they don't address the query well. What answers there are, are very poorly written.",1,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3OE22WJIGJW5CJ1JNLE85M83QIQUQK,A34RRC4E4QMFI2,Approved,Thu Feb 04 12:33:51 PST 2016,Thu Feb 04 12:36:14 PST 2016,Thu Feb 04 18:36:14 PST 2016,2016-02-05 02:37:41 UTC,,,143,100% (9/9),100% (9/9),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,Yes! Could do this all day.,"What instrument did Irving Berlin play?
  Irving Berlin played the piano, but only in F# (by ear, he didn't read music), so he had a special piano that shifted the keys to play different pitches.",1,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3VP0C6EFSH4TPTDQZA9O87AIDVI6ME,A2RPII0OB1PREU,Approved,Thu Feb 04 13:40:27 PST 2016,Thu Feb 04 13:42:47 PST 2016,Thu Feb 04 19:42:47 PST 2016,2016-02-05 03:47:46 UTC,,,140,100% (27/27),100% (27/27),100% (27/27),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,{},"FWhat song did irving Berlin write after his first wife died?
EDIT
	Answered by The Community
Making the world better, one answer at a time.
Mt Berlin had always been a quiet kid and very happy, he was asked to write several time a Ballad, but refused he married Dorothy Geotz in 1912 and when on their honeymoon she got very very sick and five months later she died , Thats when he wrote his first ballad and it was for a woman that would never hear it The tune was When I Lost You.....Great lyrics and great music....",1,,
3SSN80MU8CW8V0ZPPJ0W5N0EL63KXB,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3Y4W8Q93L0SB0PMENPIT193NLA2DVF,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 10:56:14 PST 2016,Thu Feb 04 11:09:56 PST 2016,Thu Feb 04 17:09:56 PST 2016,2016-02-05 01:12:44 UTC,,,822,100% (36/36),100% (36/36),100% (36/36),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.answers.com/topic/irving-berlin,clueweb09-en0005-88-00575,2,{},"Irving Berlin, born Israel Beilin, also Baline, was 5 years  old when his Russian Jewish family fled the repression of czarist  pogroms (violence and massacres)",0,,
3D4BBDG7ZH4EW4GNDHCAAOY292U3CI,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:36:00 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:36:00 PST 2016,,,30MVJZJNHNLQ6493UKZ8CP93Z38J9D,A1OJ87DGXXRW7N,Approved,Thu Feb 04 15:50:55 PST 2016,Thu Feb 04 15:52:01 PST 2016,Thu Feb 04 21:52:01 PST 2016,2016-02-05 05:52:42 UTC,,,66,100% (17/17),100% (17/17),100% (17/17),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/en:Irving_Berlin,clueweb09-enwp02-07-01900,2,nice job i like this,"He wrote hundreds of songs, many becoming major hits, which made him ""a legend"" before he turned thirty. During his 60-year career he wrote an estimated 1,500 songs, including the scores for 19 Broadway shows and 18 Hollywood films, with his songs nominated eight times for Academy Awards. Many songs became popular themes and anthems, including ""Easter Parade"", ""White Christmas"", ""Happy Holiday"", ""This Is the Army, Mr. Jones"", and ""There's No Business Like Show Business"". His Broadway musical and 1942 film, This is the Army, with Ronald Reagan, had Kate Smith singing Berlin's ""God Bless America"" which was first performed in 1938.[4] Smith still performed the song on her 1960 CBS television series, The Kate Smith Show. After the September 11 attacks in 2001, Celine Dion recorded it as a tribute, making it no. 1 on the charts.",3,,
3D4BBDG7ZH4EW4GNDHCAAOY292U3CI,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:36:00 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:36:00 PST 2016,,,333U7HK6IAN29UMK604AYLSTQNUJDZ,A1YD6IATEIIG4X,Approved,Thu Feb 04 10:44:18 PST 2016,Thu Feb 04 10:45:42 PST 2016,Thu Feb 04 16:45:42 PST 2016,Thu Feb 04 11:01:57 PST 2016,,,84,100% (3/3),100% (3/3),100% (3/3),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/en:Irving_Berlin,clueweb09-enwp02-07-01900,2,{},"Irving Berlin (born Israel Isidore Baline, May 11, 1888 – September 22, 1989) was an American composer and lyricist, widely considered one of the greatest songwriters in American history. From this early position, Hamm writes, his ""meteoric rise as a songwriter"" in Tin Pan Alley and then on Broadway, began with his first world-famous hit song, ""Alexander's Ragtime Band,"" in 1911 at the Friars' Frolic of 1911.",3,,
3D4BBDG7ZH4EW4GNDHCAAOY292U3CI,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:36:00 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:36:00 PST 2016,,,33FOTY3KENTL9L02GF3TAFEPB6NC1T,A1HV2V9M87ZTM9,Approved,Thu Feb 04 11:29:08 PST 2016,Thu Feb 04 11:30:58 PST 2016,Thu Feb 04 17:30:58 PST 2016,2016-02-05 01:32:43 UTC,,,110,100% (26/26),100% (26/26),100% (26/26),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/en:Irving_Berlin,clueweb09-enwp02-07-01900,2,{},"In 1916, in the earlier phase of Berlin's career, producer and composer George M. Cohan, during a toast to the young Berlin at a Friar's Club dinner in his honor, described Berlin",3,,
